dispute_id,order_id,customer_id,order_date,delivery_date,dispute_date,days_to_dispute,order_amount_inr,customer_avg_order_val,order_value_ratio,reason_code,avs_match,cvv_match,pod_confirmed,address_match,repeat_customer,win_probability_ground_truth,won_dispute
DSP-2024-1162,ORD-800162,CUST-97599,2024-02-02 16:00:00,2024-02-06 16:00:00,2024-02-18 16:00:00,12,3105.36,3881.7,0.8,10.4_fraud,1,1,1,1,1,0.932,1
DSP-2024-1223,ORD-800223,CUST-14675,2024-02-13 17:00:00,2024-02-17 17:00:00,2024-02-18 17:00:00,1,2542.62,2376.28,1.07,13.1_not_received,0,1,0,1,1,0.0362,0
DSP-2024-1166,ORD-800166,CUST-69722,2024-01-31 18:00:00,2024-02-05 18:00:00,2024-02-18 18:00:00,13,6422.56,6059.02,1.06,10.4_fraud,1,1,1,1,1,0.9517,1
DSP-2024-1091,ORD-800091,CUST-93362,2024-01-18 18:00:00,2024-01-23 18:00:00,2024-02-19 18:00:00,27,2106.65,2065.34,1.02,13.1_not_received,1,1,0,1,0,0.1541,0
DSP-2024-1138,ORD-800138,CUST-50510,2024-01-27 10:00:00,2024-01-31 10:00:00,2024-02-20 10:00:00,20,5537.67,4394.98,1.26,13.1_not_received,1,1,1,1,0,0.852,1
DSP-2024-1149,ORD-800149,CUST-79561,2024-01-30 11:00:00,2024-02-01 11:00:00,2024-02-20 11:00:00,19,3624.82,3519.24,1.03,13.3_not_as_described,1,1,1,1,1,0.5994,1
DSP-2024-1099,ORD-800099,CUST-58355,2024-01-21 11:00:00,2024-01-25 11:00:00,2024-02-20 11:00:00,26,2191.97,2128.13,1.03,10.4_fraud,1,0,0,1,1,0.2534,0
DSP-2024-1207,ORD-800207,CUST-77766,2024-02-08 13:00:00,2024-02-10 13:00:00,2024-02-20 13:00:00,10,4037.8,5243.89,0.77,13.1_not_received,1,1,1,1,0,0.8847,1
DSP-2024-1189,ORD-800189,CUST-75206,2024-02-07 18:00:00,2024-02-10 18:00:00,2024-02-20 18:00:00,10,3234.56,2086.81,1.55,13.1_not_received,1,1,1,0,0,0.8252,1
DSP-2024-1198,ORD-800198,CUST-45303,2024-02-06 20:00:00,2024-02-08 20:00:00,2024-02-20 20:00:00,12,2935.02,2964.67,0.99,10.4_fraud,1,1,1,1,0,0.8649,1
DSP-2024-1145,ORD-800145,CUST-88356,2024-01-30 10:00:00,2024-02-04 10:00:00,2024-02-21 10:00:00,17,8654.78,8654.78,1.0,10.4_fraud,1,1,0,1,1,0.821,1
DSP-2024-1224,ORD-800224,CUST-43654,2024-02-11 11:00:00,2024-02-14 11:00:00,2024-02-21 11:00:00,7,12758.76,6316.22,2.02,10.4_fraud,0,1,1,0,1,0.0641,0
DSP-2024-1055,ORD-800055,CUST-54813,2024-01-13 12:00:00,2024-01-15 12:00:00,2024-02-21 12:00:00,37,7857.57,8017.93,0.98,13.3_not_as_described,1,1,1,1,0,0.3438,0
DSP-2024-1158,ORD-800158,CUST-55607,2024-01-30 12:00:00,2024-02-04 12:00:00,2024-02-21 12:00:00,17,2456.83,1372.53,1.79,10.4_fraud,1,1,0,1,0,0.6626,1
DSP-2024-1125,ORD-800125,CUST-42327,2024-01-26 13:00:00,2024-01-28 13:00:00,2024-02-21 13:00:00,24,5668.43,6748.13,0.84,13.1_not_received,1,1,1,1,0,0.8572,1
DSP-2024-1173,ORD-800173,CUST-10869,2024-02-02 14:00:00,2024-02-06 14:00:00,2024-02-21 14:00:00,15,771.32,1377.36,0.56,13.3_not_as_described,1,1,1,0,1,0.5702,1
DSP-2024-1221,ORD-800221,CUST-63311,2024-02-11 18:00:00,2024-02-16 18:00:00,2024-02-21 18:00:00,5,1823.92,1919.92,0.95,10.4_fraud,1,1,1,1,1,0.9025,1
DSP-2024-1219,ORD-800219,CUST-51198,2024-02-11 19:00:00,2024-02-16 19:00:00,2024-02-21 19:00:00,5,978.9,959.71,1.02,13.1_not_received,1,1,1,1,0,0.9019,1
DSP-2024-1252,ORD-800252,CUST-76727,2024-02-17 20:00:00,2024-02-19 20:00:00,2024-02-21 20:00:00,2,1497.46,1217.45,1.23,13.1_not_received,0,0,0,1,1,0.0988,0
DSP-2024-1246,ORD-800246,CUST-90428,2024-02-15 08:00:00,2024-02-19 08:00:00,2024-02-22 08:00:00,3,1596.48,1341.58,1.19,13.1_not_received,1,1,0,0,1,0.1403,0
DSP-2024-1214,ORD-800214,CUST-15313,2024-02-11 10:00:00,2024-02-15 10:00:00,2024-02-22 10:00:00,7,7853.43,6232.88,1.26,10.4_fraud,0,1,0,1,1,0.1519,0
DSP-2024-1255,ORD-800255,CUST-30863,2024-02-17 11:00:00,2024-02-19 11:00:00,2024-02-23 11:00:00,4,8021.76,8625.55,0.93,10.4_fraud,1,1,0,0,0,0.5046,1
DSP-2024-1112,ORD-800112,CUST-34259,2024-01-23 17:00:00,2024-01-25 17:00:00,2024-02-23 17:00:00,29,3225.93,1104.77,2.92,13.1_not_received,1,1,1,1,1,0.8979,1
DSP-2024-1218,ORD-800218,CUST-85874,2024-02-12 18:00:00,2024-02-18 18:00:00,2024-02-23 18:00:00,5,486.1,1568.07,0.31,10.4_fraud,1,1,0,1,1,0.695,1
DSP-2024-1261,ORD-800261,CUST-17951,2024-02-19 17:00:00,2024-02-21 17:00:00,2024-02-24 17:00:00,3,2057.75,4286.97,0.48,10.4_fraud,0,1,1,1,0,0.1227,0
DSP-2024-1142,ORD-800142,CUST-90909,2024-01-28 19:00:00,2024-02-02 19:00:00,2024-02-24 19:00:00,22,1399.31,1119.45,1.25,13.3_not_as_described,0,1,1,1,0,0.3832,0
DSP-2024-1248,ORD-800248,CUST-15974,2024-02-18 08:00:00,2024-02-24 08:00:00,2024-02-25 08:00:00,1,1062.6,1435.95,0.74,10.4_fraud,1,1,0,1,0,0.5152,1
DSP-2024-1137,ORD-800137,CUST-61098,2024-01-28 16:00:00,2024-02-01 16:00:00,2024-02-25 16:00:00,24,2400.92,2265.02,1.06,12.6_duplicate,1,1,1,1,0,0.6398,1
DSP-2024-1244,ORD-800244,CUST-37672,2024-02-16 21:00:00,2024-02-22 21:00:00,2024-02-25 21:00:00,3,891.54,810.49,1.1,10.4_fraud,1,1,1,1,1,0.9648,1
DSP-2024-1241,ORD-800241,CUST-85318,2024-02-16 21:00:00,2024-02-21 21:00:00,2024-02-25 21:00:00,4,15498.82,5081.58,3.05,13.1_not_received,1,1,1,1,1,0.9268,1
DSP-2024-1179,ORD-800179,CUST-18640,2024-02-03 09:00:00,2024-02-06 09:00:00,2024-02-26 09:00:00,20,2079.7,2700.91,0.77,10.4_fraud,1,1,1,0,0,0.5785,1
DSP-2024-1150,ORD-800150,CUST-12204,2024-01-30 09:00:00,2024-02-04 09:00:00,2024-02-26 09:00:00,22,3846.69,2981.93,1.29,13.1_not_received,1,1,1,1,0,0.7933,1
DSP-2024-1269,ORD-800269,CUST-73656,2024-02-20 14:00:00,2024-02-24 14:00:00,2024-02-26 14:00:00,2,1619.03,1819.13,0.89,13.1_not_received,0,1,1,1,0,0.7702,1
DSP-2024-1195,ORD-800195,CUST-56172,2024-02-07 15:00:00,2024-02-12 15:00:00,2024-02-26 15:00:00,14,2665.55,3602.1,0.74,10.4_fraud,0,1,1,1,0,0.0637,0
DSP-2024-1254,ORD-800254,CUST-96006,2024-02-19 16:00:00,2024-02-22 16:00:00,2024-02-26 16:00:00,4,8828.2,9196.04,0.96,10.4_fraud,1,1,1,1,0,0.919,1
DSP-2024-1256,ORD-800256,CUST-43798,2024-02-19 17:00:00,2024-02-22 17:00:00,2024-02-26 17:00:00,4,5039.02,5598.91,0.9,10.4_fraud,1,1,1,1,0,0.9002,1
DSP-2024-1170,ORD-800170,CUST-12994,2024-02-01 18:00:00,2024-02-06 18:00:00,2024-02-26 18:00:00,20,2542.47,2017.83,1.26,13.1_not_received,1,1,1,1,0,0.8125,1
DSP-2024-1247,ORD-800247,CUST-91533,2024-02-18 19:00:00,2024-02-23 19:00:00,2024-02-26 19:00:00,3,10151.5,8253.25,1.23,10.4_fraud,1,1,1,1,0,0.8721,1
DSP-2024-1185,ORD-800185,CUST-77165,2024-02-05 19:00:00,2024-02-08 19:00:00,2024-02-26 19:00:00,18,1318.54,2996.69,0.44,10.4_fraud,1,1,1,1,0,0.8612,1
DSP-2024-1228,ORD-800228,CUST-17189,2024-02-13 20:00:00,2024-02-18 20:00:00,2024-02-26 20:00:00,8,7122.23,8093.44,0.88,13.1_not_received,1,1,1,1,0,0.8876,1
DSP-2024-1032,ORD-800032,CUST-32415,2024-01-06 10:00:00,2024-01-10 10:00:00,2024-02-27 10:00:00,48,1690.89,1858.12,0.91,10.4_fraud,0,1,1,1,0,0.1956,0
DSP-2024-1212,ORD-800212,CUST-32553,2024-02-11 12:00:00,2024-02-14 12:00:00,2024-02-27 12:00:00,13,2892.56,3213.96,0.9,10.4_fraud,1,1,1,1,1,0.9523,1
DSP-2024-1237,ORD-800237,CUST-27027,2024-02-16 13:00:00,2024-02-19 13:00:00,2024-02-27 13:00:00,8,6234.5,5937.62,1.05,10.4_fraud,1,0,1,1,0,0.1025,0
DSP-2024-1153,ORD-800153,CUST-23979,2024-01-30 16:00:00,2024-02-04 16:00:00,2024-02-27 16:00:00,23,1389.96,1418.33,0.98,10.4_fraud,1,1,0,1,1,0.777,1
DSP-2024-1071,ORD-800071,CUST-36289,2024-01-15 11:00:00,2024-01-19 11:00:00,2024-02-28 11:00:00,40,3311.69,2782.93,1.19,13.1_not_received,1,1,1,1,1,0.9271,1
DSP-2024-1147,ORD-800147,CUST-90098,2024-01-28 16:00:00,2024-01-30 16:00:00,2024-02-28 16:00:00,29,2030.39,1063.03,1.91,13.1_not_received,0,1,0,1,1,0.1349,0
DSP-2024-1281,ORD-800281,CUST-40077,2024-02-24 15:00:00,2024-02-26 15:00:00,2024-02-29 15:00:00,3,9669.51,5342.27,1.81,10.4_fraud,1,1,1,1,1,0.9454,1
DSP-2024-1230,ORD-800230,CUST-76471,2024-02-12 18:00:00,2024-02-17 18:00:00,2024-02-29 18:00:00,12,4633.0,4981.72,0.93,10.4_fraud,1,1,1,0,1,0.57,1
DSP-2024-1174,ORD-800174,CUST-93961,2024-02-03 19:00:00,2024-02-07 19:00:00,2024-02-29 19:00:00,22,2963.93,2533.27,1.17,10.4_fraud,1,1,1,1,1,0.9363,1
DSP-2024-1264,ORD-800264,CUST-41601,2024-02-21 20:00:00,2024-02-27 20:00:00,2024-02-29 20:00:00,2,6525.82,2091.61,3.12,10.4_fraud,1,1,1,1,0,0.7294,1
DSP-2024-1176,ORD-800176,CUST-36489,2024-02-02 20:00:00,2024-02-08 20:00:00,2024-02-29 20:00:00,21,1337.2,1591.91,0.84,13.3_not_as_described,1,1,0,0,0,0.1047,0
DSP-2024-1213,ORD-800213,CUST-20283,2024-02-09 20:00:00,2024-02-11 20:00:00,2024-02-29 20:00:00,18,4351.34,4266.02,1.02,10.4_fraud,1,1,0,1,0,0.5158,1
DSP-2024-1259,ORD-800259,CUST-19265,2024-02-19 21:00:00,2024-02-22 21:00:00,2024-02-29 21:00:00,7,16474.34,5760.26,2.86,10.4_fraud,0,1,0,0,0,0.0489,0
DSP-2024-1292,ORD-800292,CUST-82107,2024-02-24 11:00:00,2024-02-28 11:00:00,2024-03-01 11:00:00,2,2092.83,2325.37,0.9,10.4_fraud,1,1,1,0,1,0.6352,1
DSP-2024-1192,ORD-800192,CUST-96795,2024-02-06 11:00:00,2024-02-10 11:00:00,2024-03-01 11:00:00,20,5762.06,5286.29,1.09,13.1_not_received,1,1,1,0,0,0.8354,1
DSP-2024-1161,ORD-800161,CUST-96511,2024-02-02 13:00:00,2024-02-07 13:00:00,2024-03-01 13:00:00,23,4731.31,3032.89,1.56,10.4_fraud,0,1,0,1,0,0.087,0
DSP-2024-1199,ORD-800199,CUST-18597,2024-02-07 13:00:00,2024-02-09 13:00:00,2024-03-01 13:00:00,21,4998.03,1944.76,2.57,10.4_fraud,1,1,1,0,0,0.3508,0
DSP-2024-1197,ORD-800197,CUST-19486,2024-02-08 14:00:00,2024-02-14 14:00:00,2024-03-01 14:00:00,16,1329.37,1342.8,0.99,13.3_not_as_described,1,0,1,1,0,0.3653,0
DSP-2024-1088,ORD-800088,CUST-82240,2024-01-18 19:00:00,2024-01-24 19:00:00,2024-03-01 19:00:00,37,3499.45,3430.83,1.02,12.6_duplicate,1,1,0,1,0,0.5058,1
DSP-2024-1025,ORD-800025,CUST-49298,2024-01-05 19:00:00,2024-01-07 19:00:00,2024-03-01 19:00:00,54,1833.87,1432.71,1.28,13.3_not_as_described,1,0,1,1,1,0.4983,0
DSP-2024-1276,ORD-800276,CUST-14994,2024-02-23 19:00:00,2024-02-26 19:00:00,2024-03-01 19:00:00,4,7777.65,7700.64,1.01,13.3_not_as_described,1,1,1,1,0,0.3736,0
DSP-2024-1260,ORD-800260,CUST-51505,2024-02-19 19:00:00,2024-02-21 19:00:00,2024-03-01 19:00:00,9,2073.62,6098.88,0.34,10.4_fraud,1,1,1,1,0,0.8643,1
DSP-2024-1211,ORD-800211,CUST-69993,2024-02-09 08:00:00,2024-02-11 08:00:00,2024-03-02 08:00:00,20,3404.2,1304.29,2.61,10.4_fraud,1,1,0,1,0,0.6261,1
DSP-2024-1283,ORD-800283,CUST-91731,2024-02-23 10:00:00,2024-02-26 10:00:00,2024-03-02 10:00:00,5,961.48,1265.1,0.76,13.1_not_received,1,1,1,1,0,0.9024,1
DSP-2024-1187,ORD-800187,CUST-90764,2024-02-04 10:00:00,2024-02-10 10:00:00,2024-03-02 10:00:00,21,1374.8,1361.19,1.01,10.4_fraud,0,1,0,0,1,0.0994,0
DSP-2024-1139,ORD-800139,CUST-19764,2024-01-26 12:00:00,2024-02-01 12:00:00,2024-03-02 12:00:00,30,2382.92,3177.23,0.75,10.4_fraud,1,1,1,0,1,0.6124,1
DSP-2024-1209,ORD-800209,CUST-30922,2024-02-09 13:00:00,2024-02-15 13:00:00,2024-03-02 13:00:00,16,970.7,882.45,1.1,13.1_not_received,1,0,0,0,0,0.0966,0
DSP-2024-1282,ORD-800282,CUST-97838,2024-02-24 15:00:00,2024-02-26 15:00:00,2024-03-02 15:00:00,5,2192.58,2049.14,1.07,10.4_fraud,1,0,1,1,1,0.1786,0
DSP-2024-1186,ORD-800186,CUST-41709,2024-02-04 19:00:00,2024-02-10 19:00:00,2024-03-02 19:00:00,21,3803.51,5139.88,0.74,12.6_duplicate,0,1,0,1,0,0.2932,0
DSP-2024-1253,ORD-800253,CUST-48498,2024-02-17 20:00:00,2024-02-20 20:00:00,2024-03-02 20:00:00,11,1705.47,1483.02,1.15,10.4_fraud,0,1,0,1,1,0.1947,0
DSP-2024-1258,ORD-800258,CUST-80474,2024-02-19 12:00:00,2024-02-21 12:00:00,2024-03-03 12:00:00,11,9789.99,3117.83,3.14,10.4_fraud,0,1,0,1,1,0.0972,0
DSP-2024-1319,ORD-800319,CUST-72532,2024-02-29 17:00:00,2024-03-02 17:00:00,2024-03-03 17:00:00,1,1974.91,1579.93,1.25,13.1_not_received,1,1,1,1,1,0.9144,1
DSP-2024-1277,ORD-800277,CUST-32884,2024-02-23 18:00:00,2024-02-29 18:00:00,2024-03-03 18:00:00,3,3942.89,3865.58,1.02,10.4_fraud,1,1,0,1,0,0.586,1
DSP-2024-1287,ORD-800287,CUST-10877,2024-02-24 20:00:00,2024-02-27 20:00:00,2024-03-03 20:00:00,5,1077.69,2199.36,0.49,12.6_duplicate,1,1,1,1,0,0.4662,0
DSP-2024-1317,ORD-800317,CUST-20931,2024-02-29 09:00:00,2024-03-03 09:00:00,2024-03-04 09:00:00,1,1033.48,1415.72,0.73,10.4_fraud,1,1,1,1,0,0.8945,1
DSP-2024-1239,ORD-800239,CUST-19927,2024-02-15 10:00:00,2024-02-21 10:00:00,2024-03-04 10:00:00,12,756.7,2440.97,0.31,10.4_fraud,0,1,1,1,1,0.1273,0
DSP-2024-1272,ORD-800272,CUST-88929,2024-02-20 16:00:00,2024-02-22 16:00:00,2024-03-04 16:00:00,11,3136.81,2987.44,1.05,10.4_fraud,0,1,1,1,0,0.1472,0
DSP-2024-1278,ORD-800278,CUST-34054,2024-02-22 17:00:00,2024-02-27 17:00:00,2024-03-04 17:00:00,6,3108.75,4037.34,0.77,13.1_not_received,1,1,1,0,1,0.8733,1
DSP-2024-1298,ORD-800298,CUST-52863,2024-02-26 18:00:00,2024-03-02 18:00:00,2024-03-04 18:00:00,2,2891.81,2295.09,1.26,10.4_fraud,1,1,1,1,0,0.947,1
DSP-2024-1191,ORD-800191,CUST-29288,2024-02-05 13:00:00,2024-02-08 13:00:00,2024-03-05 13:00:00,26,2499.96,3086.37,0.81,13.3_not_as_described,1,1,0,1,1,0.6237,1
DSP-2024-1184,ORD-800184,CUST-45931,2024-02-04 19:00:00,2024-02-10 19:00:00,2024-03-05 19:00:00,24,3349.58,3073.01,1.09,10.4_fraud,1,1,1,1,0,0.8578,1
DSP-2024-1200,ORD-800200,CUST-21669,2024-02-07 20:00:00,2024-02-10 20:00:00,2024-03-05 20:00:00,24,1255.69,1460.1,0.86,10.4_fraud,0,0,1,0,1,0.1415,0
DSP-2024-1194,ORD-800194,CUST-15750,2024-02-06 08:00:00,2024-02-09 08:00:00,2024-03-06 08:00:00,26,686.58,2145.57,0.32,10.4_fraud,1,1,0,1,0,0.672,1
DSP-2024-1208,ORD-800208,CUST-26260,2024-02-09 08:00:00,2024-02-13 08:00:00,2024-03-06 08:00:00,22,19436.16,7504.31,2.59,10.4_fraud,1,1,0,0,0,0.299,0
DSP-2024-1215,ORD-800215,CUST-67796,2024-02-11 13:00:00,2024-02-14 13:00:00,2024-03-06 13:00:00,21,5919.87,6964.55,0.85,10.4_fraud,1,1,1,1,0,0.9011,1
DSP-2024-1193,ORD-800193,CUST-32250,2024-02-08 20:00:00,2024-02-12 20:00:00,2024-03-06 20:00:00,23,5737.56,1644.0,3.49,13.1_not_received,0,1,0,1,0,0.0284,0
DSP-2024-1280,ORD-800280,CUST-30116,2024-02-23 21:00:00,2024-02-28 21:00:00,2024-03-06 21:00:00,7,1656.1,4140.26,0.4,10.4_fraud,1,1,1,1,1,0.9748,1
DSP-2024-1318,ORD-800318,CUST-30655,2024-03-01 21:00:00,2024-03-05 21:00:00,2024-03-06 21:00:00,1,11690.98,6251.86,1.87,10.4_fraud,1,1,1,1,0,0.9149,1
DSP-2024-1262,ORD-800262,CUST-67608,2024-02-20 11:00:00,2024-02-23 11:00:00,2024-03-07 11:00:00,13,7109.7,7405.94,0.96,10.4_fraud,1,1,1,1,1,0.9609,1
DSP-2024-1322,ORD-800322,CUST-40337,2024-03-01 13:00:00,2024-03-03 13:00:00,2024-03-07 13:00:00,4,822.16,1712.83,0.48,10.4_fraud,0,1,1,1,0,0.1033,0
DSP-2024-1304,ORD-800304,CUST-15666,2024-02-28 15:00:00,2024-03-05 15:00:00,2024-03-07 15:00:00,2,3140.27,2779.0,1.13,10.4_fraud,0,1,0,1,0,0.0511,0
DSP-2024-1240,ORD-800240,CUST-13956,2024-02-15 09:00:00,2024-02-19 09:00:00,2024-03-08 09:00:00,18,2114.14,1409.43,1.5,13.1_not_received,1,1,1,0,1,0.8896,1
DSP-2024-1328,ORD-800328,CUST-25791,2024-03-02 10:00:00,2024-03-06 10:00:00,2024-03-08 10:00:00,2,2898.95,3410.53,0.85,13.1_not_received,0,1,1,1,1,0.952,1
DSP-2024-1301,ORD-800301,CUST-21620,2024-02-27 10:00:00,2024-03-02 10:00:00,2024-03-08 10:00:00,6,1820.1,978.55,1.86,10.4_fraud,1,1,0,1,0,0.6744,1
DSP-2024-1243,ORD-800243,CUST-54439,2024-02-15 12:00:00,2024-02-20 12:00:00,2024-03-08 12:00:00,17,7798.58,2314.12,3.37,13.3_not_as_described,1,1,1,1,1,0.6247,1
DSP-2024-1232,ORD-800232,CUST-96005,2024-02-15 13:00:00,2024-02-19 13:00:00,2024-03-08 13:00:00,18,3913.49,4447.15,0.88,10.4_fraud,1,1,1,1,0,0.9144,1
DSP-2024-1321,ORD-800321,CUST-47420,2024-02-29 17:00:00,2024-03-02 17:00:00,2024-03-08 17:00:00,6,3776.13,4605.04,0.82,10.4_fraud,1,1,0,1,0,0.652,1
DSP-2024-1127,ORD-800127,CUST-69518,2024-01-25 20:00:00,2024-01-27 20:00:00,2024-03-08 20:00:00,41,10092.24,3578.81,2.82,12.6_duplicate,0,0,1,1,1,0.4412,0
DSP-2024-1227,ORD-800227,CUST-36270,2024-02-12 21:00:00,2024-02-15 21:00:00,2024-03-08 21:00:00,22,2707.58,1253.51,2.16,10.4_fraud,0,0,1,0,1,0.0548,0
DSP-2024-1312,ORD-800312,CUST-80309,2024-03-01 21:00:00,2024-03-07 21:00:00,2024-03-08 21:00:00,1,2350.71,867.42,2.71,13.1_not_received,1,1,1,1,1,0.8237,1
DSP-2024-1289,ORD-800289,CUST-99254,2024-02-24 08:00:00,2024-02-28 08:00:00,2024-03-09 08:00:00,10,757.8,842.0,0.9,13.1_not_received,1,0,1,0,0,0.6327,1
DSP-2024-1294,ORD-800294,CUST-14025,2024-02-26 12:00:00,2024-03-02 12:00:00,2024-03-09 12:00:00,7,3421.05,2781.34,1.23,12.6_duplicate,0,1,1,0,0,0.494,0
DSP-2024-1313,ORD-800313,CUST-88972,2024-03-01 13:00:00,2024-03-07 13:00:00,2024-03-09 13:00:00,2,1574.95,3499.88,0.45,10.4_fraud,1,1,1,0,0,0.5464,1
DSP-2024-1342,ORD-800342,CUST-56737,2024-03-04 15:00:00,2024-03-08 15:00:00,2024-03-09 15:00:00,1,4415.67,6219.25,0.71,13.1_not_received,1,1,1,1,0,0.847,1
DSP-2024-1320,ORD-800320,CUST-76255,2024-03-02 21:00:00,2024-03-06 21:00:00,2024-03-09 21:00:00,3,463.45,842.64,0.55,10.4_fraud,1,1,0,0,0,0.4606,0
DSP-2024-1236,ORD-800236,CUST-24327,2024-02-14 10:00:00,2024-02-17 10:00:00,2024-03-10 10:00:00,22,2439.82,2140.19,1.14,10.4_fraud,1,1,0,1,0,0.6033,1
DSP-2024-1257,ORD-800257,CUST-14922,2024-02-19 11:00:00,2024-02-23 11:00:00,2024-03-10 11:00:00,16,4647.31,4186.77,1.11,10.4_fraud,1,1,0,1,0,0.5678,1
DSP-2024-1274,ORD-800274,CUST-25896,2024-02-22 13:00:00,2024-02-25 13:00:00,2024-03-10 13:00:00,14,2679.85,2436.23,1.1,13.1_not_received,1,1,1,1,0,0.9081,1
DSP-2024-1331,ORD-800331,CUST-15057,2024-03-03 13:00:00,2024-03-09 13:00:00,2024-03-10 13:00:00,1,2692.44,2895.1,0.93,12.6_duplicate,1,1,1,1,0,0.3967,0
DSP-2024-1160,ORD-800160,CUST-98454,2024-02-01 13:00:00,2024-02-07 13:00:00,2024-03-10 13:00:00,32,755.92,933.24,0.81,10.4_fraud,0,1,0,0,0,0.0499,0
DSP-2024-1210,ORD-800210,CUST-41417,2024-02-09 15:00:00,2024-02-12 15:00:00,2024-03-10 15:00:00,27,1957.96,2330.9,0.84,10.4_fraud,0,1,1,1,0,0.0807,0
DSP-2024-1206,ORD-800206,CUST-15698,2024-02-09 15:00:00,2024-02-12 15:00:00,2024-03-10 15:00:00,27,7934.8,6667.9,1.19,10.4_fraud,1,1,1,0,1,0.6206,1
DSP-2024-1334,ORD-800334,CUST-24591,2024-03-04 15:00:00,2024-03-09 15:00:00,2024-03-10 15:00:00,1,2948.12,3239.69,0.91,10.4_fraud,1,0,1,0,0,0.0584,0
DSP-2024-1190,ORD-800190,CUST-82374,2024-02-05 18:00:00,2024-02-11 18:00:00,2024-03-10 18:00:00,28,2580.31,5734.02,0.45,13.3_not_as_described,1,0,1,0,1,0.5654,1
DSP-2024-1225,ORD-800225,CUST-12537,2024-02-14 08:00:00,2024-02-17 08:00:00,2024-03-11 08:00:00,23,1915.04,2201.19,0.87,10.4_fraud,1,1,1,1,0,0.9211,1
DSP-2024-1051,ORD-800051,CUST-88411,2024-01-12 12:00:00,2024-01-15 12:00:00,2024-03-11 12:00:00,56,6335.09,5976.5,1.06,12.6_duplicate,1,1,1,1,0,0.5217,1
DSP-2024-1347,ORD-800347,CUST-15141,2024-03-07 12:00:00,2024-03-09 12:00:00,2024-03-11 12:00:00,2,5201.66,5779.62,0.9,13.1_not_received,1,1,0,1,1,0.1558,0
DSP-2024-1220,ORD-800220,CUST-92384,2024-02-11 15:00:00,2024-02-17 15:00:00,2024-03-11 15:00:00,23,2890.07,1829.16,1.58,10.4_fraud,1,1,1,1,0,0.9003,1
DSP-2024-1234,ORD-800234,CUST-75911,2024-02-15 18:00:00,2024-02-21 18:00:00,2024-03-11 18:00:00,19,950.87,1828.59,0.52,12.6_duplicate,0,1,0,1,1,0.481,0
DSP-2024-1350,ORD-800350,CUST-86508,2024-03-06 08:00:00,2024-03-11 08:00:00,2024-03-12 08:00:00,1,1132.6,1020.36,1.11,10.4_fraud,1,1,1,1,1,0.8925,1
DSP-2024-1251,ORD-800251,CUST-34299,2024-02-18 09:00:00,2024-02-21 09:00:00,2024-03-12 09:00:00,20,1724.67,974.39,1.77,13.1_not_received,1,1,1,1,0,0.8152,1
DSP-2024-1080,ORD-800080,CUST-18125,2024-01-16 09:00:00,2024-01-18 09:00:00,2024-03-12 09:00:00,54,4797.08,4612.58,1.04,10.4_fraud,1,1,0,0,0,0.485,0
DSP-2024-1233,ORD-800233,CUST-94719,2024-02-15 10:00:00,2024-02-20 10:00:00,2024-03-12 10:00:00,21,3663.31,5087.93,0.72,10.4_fraud,1,0,0,1,1,0.2462,0
DSP-2024-1346,ORD-800346,CUST-12413,2024-03-06 17:00:00,2024-03-10 17:00:00,2024-03-12 17:00:00,2,2097.5,1319.18,1.59,10.4_fraud,1,1,1,1,1,0.9353,1
DSP-2024-1308,ORD-800308,CUST-48090,2024-02-29 08:00:00,2024-03-06 08:00:00,2024-03-13 08:00:00,7,5572.81,5112.67,1.09,12.6_duplicate,0,1,1,1,1,0.5624,1
DSP-2024-1154,ORD-800154,CUST-24122,2024-01-29 09:00:00,2024-02-01 09:00:00,2024-03-14 09:00:00,42,8520.1,4507.99,1.89,12.6_duplicate,0,0,1,0,1,0.5641,1
DSP-2024-1309,ORD-800309,CUST-84308,2024-02-27 09:00:00,2024-03-01 09:00:00,2024-03-14 09:00:00,13,1768.33,1733.66,1.02,13.1_not_received,1,1,0,1,0,0.1234,0
DSP-2024-1009,ORD-800009,CUST-21411,2024-01-04 11:00:00,2024-01-06 11:00:00,2024-03-14 11:00:00,68,1918.57,1169.86,1.64,10.4_fraud,1,1,1,1,0,0.8759,1
DSP-2024-1363,ORD-800363,CUST-56412,2024-03-08 11:00:00,2024-03-10 11:00:00,2024-03-14 11:00:00,4,2295.19,1639.42,1.4,13.1_not_received,1,1,0,1,1,0.1461,0
DSP-2024-1302,ORD-800302,CUST-55772,2024-02-28 12:00:00,2024-03-04 12:00:00,2024-03-14 12:00:00,10,1924.89,1703.44,1.13,10.4_fraud,0,1,1,1,0,0.0773,0
DSP-2024-1355,ORD-800355,CUST-25540,2024-03-07 16:00:00,2024-03-12 16:00:00,2024-03-14 16:00:00,2,3702.02,1135.59,3.26,13.3_not_as_described,1,0,1,1,0,0.1753,0
DSP-2024-1121,ORD-800121,CUST-32010,2024-01-23 16:00:00,2024-01-26 16:00:00,2024-03-14 16:00:00,48,5792.99,5172.31,1.12,13.1_not_received,1,1,1,1,0,0.8388,1
DSP-2024-1373,ORD-800373,CUST-86349,2024-03-10 20:00:00,2024-03-12 20:00:00,2024-03-14 20:00:00,2,1431.9,827.69,1.73,10.4_fraud,0,1,1,1,1,0.2485,0
